E-COMMERCE ANALYTICS REPORT
SQL FILE: advanced_queries.sql
================================================================================

REPORT 1
--------------------------------------------------------------------------------
region_code | order_date | daily_revenue | running_total
CUST0126 | ORD00239 | 2025-12-31 | None | None
CUST0127 | ORD00074 | 2024-05-21 | 2024-07-29 | 69
CUST0127 | ORD00665 | 2024-07-29 | 2024-09-29 | 62
CUST0127 | ORD00713 | 2024-09-29 | 2026-05-18 | 596
CUST0127 | ORD00476 | 2026-05-18 | 2026-07-23 | 66
CUST0127 | ORD00292 | 2026-07-23 | None | None
CUST0128 | ORD00613 | 2025-04-24 | 2026-02-25 | 307
CUST0128 | ORD00699 | 2026-02-25 | None | None
CUST0129 | ORD00621 | 2024-05-22 | 2024-06-03 | 12
CUST0129 | ORD00693 | 2024-06-03 | 2024-07-27 | 54
CUST0129 | ORD00141 | 2024-07-27 | None | None
CUST0130 | ORD00894 | 2025-02-19 | 2026-03-01 | 375
CUST0130 | ORD00529 | 2026-03-01 | None | None
CUST0131 | ORD00800 | 2024-10-09 | None | None
CUST0133 | ORD00839 | 2025-11-15 | 2026-04-13 | 149
CUST0133 | ORD00579 | 2026-04-13 | 2026-07-30 | 108
CUST0133 | ORD01024 | 2026-07-30 | None | None
CUST0134 | ORD00194 | 2024-01-23 | 2024-10-21 | 272
CUST0134 | ORD00547 | 2024-10-21 | None | None
CUST0136 | ORD01173 | 2025-04-27 | 2025-07-10 | 74
CUST0136 | ORD00227 | 2025-07-10 | 2025-09-15 | 67
CUST0136 | ORD00750 | 2025-09-15 | None | None
CUST0137 | ORD00610 | 2025-05-30 | None | None
CUST0139 | ORD01138 | 2024-09-12 | None | None
CUST0140 | ORD00362 | 2024-01-05 | 2024-02-15 | 41
CUST0140 | ORD00342 | 2024-02-15 | 2025-05-23 | 463
CUST0140 | ORD00593 | 2025-05-23 | None | None
CUST0142 | ORD00472 | 2026-02-23 | 2026-04-23 | 59
CUST0142 | ORD00563 | 2026-04-23 | None | None
CUST0143 | ORD00806 | 2025-04-02 | 2026-05-05 | 398
CUST0143 | ORD00258 | 2026-05-05 | None | None
CUST0145 | ORD00040 | 2024-01-29 | 2025-03-26 | 422
CUST0145 | ORD01136 | 2025-03-26 | None | None
CUST0146 | ORD00288 | 2024-12-17 | 2025-07-08 | 203
CUST0146 | ORD00950 | 2025-07-08 | 2025-08-02 | 25
CUST0146 | ORD00491 | 2025-08-02 | 2025-12-21 | 141
CUST0146 | ORD00070 | 2025-12-21 | None | None
CUST0147 | ORD00468 | 2024-08-08 | 2025-04-25 | 260
CUST0147 | ORD00834 | 2025-04-25 | 2025-08-09 | 106
CUST0147 | ORD00808 | 2025-08-09 | None | None
CUST0148 | ORD00884 | 2024-02-05 | None | None
CUST0149 | ORD00533 | 2024-03-30 | 2024-10-04 | 188
CUST0149 | ORD00077 | 2024-10-04 | 2024-12-01 | 58
CUST0149 | ORD00216 | 2024-12-01 | None | None
CUST0150 | ORD00982 | 2024-02-03 | 2024-02-15 | 12
CUST0150 | ORD00056 | 2024-02-15 | 2024-11-27 | 286
CUST0150 | ORD00847 | 2024-11-27 | None | None
CUST0151 | ORD01148 | 2024-08-10 | 2025-01-30 | 173
CUST0151 | ORD00636 | 2025-01-30 | 2025-09-19 | 232
CUST0151 | ORD00449 | 2025-09-19 | None | None
CUST0152 | ORD01192 | 2024-11-07 | 2025-08-02 | 268
CUST0152 | ORD00253 | 2025-08-02 | 2025-08-07 | 5
CUST0152 | ORD00685 | 2025-08-07 | 2026-06-13 | 310
CUST0152 | ORD01068 | 2026-06-13 | None | None
CUST0153 | ORD00798 | 2024-08-15 | 2025-03-11 | 208
CUST0153 | ORD00102 | 2025-03-11 | None | None
CUST0154 | ORD00827 | 2024-02-06 | 2025-04-13 | 432
CUST0154 | ORD00796 | 2025-04-13 | None | None
CUST0155 | ORD00795 | 2024-10-03 | None | None
CUST0157 | ORD00747 | 2026-03-05 | None | None
CUST0158 | ORD00762 | 2024-03-09 | 2025-02-12 | 340
CUST0158 | ORD00272 | 2025-02-12 | 2025-11-15 | 276
CUST0158 | ORD00597 | 2025-11-15 | 2026-02-09 | 86
CUST0158 | ORD00160 | 2026-02-09 | None | None
CUST0159 | ORD00789 | 2025-01-13 | 2025-04-12 | 89
CUST0159 | ORD00977 | 2025-04-12 | 2026-02-08 | 302
CUST0159 | ORD00403 | 2026-02-08 | None | None
CUST0160 | ORD00255 | 2024-01-07 | 2024-04-03 | 87
CUST0160 | ORD00813 | 2024-04-03 | None | None
CUST0161 | ORD00438 | 2025-03-29 | None | None
CUST0162 | ORD00114 | 2025-03-01 | 2025-03-23 | 22
CUST0162 | ORD01009 | 2025-03-23 | None | None
CUST0163 | ORD00879 | 2025-05-15 | None | None
CUST0164 | ORD00453 | 2024-02-06 | None | None
CUST0165 | ORD00741 | 2024-11-05 | 2025-11-12 | 372
CUST0165 | ORD00357 | 2025-11-12 | 2026-02-18 | 98
CUST0165 | ORD00830 | 2026-02-18 | 2026-04-11 | 52
CUST0165 | ORD00250 | 2026-04-11 | None | None
CUST0166 | ORD00698 | 2024-05-16 | 2024-09-22 | 129
CUST0166 | ORD00595 | 2024-09-22 | 2024-11-17 | 56
CUST0166 | ORD00428 | 2024-11-17 | 2025-11-05 | 353
CUST0166 | ORD01001 | 2025-11-05 | 2026-03-18 | 133
CUST0166 | ORD01132 | 2026-03-18 | None | None
CUST0167 | ORD00537 | 2024-06-11 | None | None
CUST0169 | ORD00819 | 2024-03-25 | None | None
CUST0170 | ORD00103 | 2026-06-05 | None | None
CUST0171 | ORD00012 | 2024-10-07 | 2025-04-11 | 186
CUST0171 | ORD01189 | 2025-04-11 | 2026-07-19 | 464
CUST0171 | ORD00765 | 2026-07-19 | None | None
CUST0172 | ORD00946 | 2024-08-15 | 2026-01-01 | 504
CUST0172 | ORD00625 | 2026-01-01 | None | None
CUST0174 | ORD00380 | 2026-02-21 | 2026-06-30 | 129
CUST0174 | ORD01165 | 2026-06-30 | None | None
CUST0175 | ORD01177 | 2024-02-27 | 2024-08-02 | 157
CUST0175 | ORD00920 | 2024-08-02 | 2025-06-04 | 306
CUST0175 | ORD00076 | 2025-06-04 | 2026-06-17 | 378
CUST0175 | ORD00220 | 2026-06-17 | None | None
CUST0176 | ORD00939 | 2024-11-12 | 2025-06-17 | 217
CUST0176 | ORD00219 | 2025-06-17 | None | None
CUST0178 | ORD00199 | 2025-06-05 | None | None
CUST0179 | ORD00205 | 2024-02-28 | None | None
CUST0180 | ORD00728 | 2024-04-26 | 2024-06-23 | 58
CUST0180 | ORD00106 | 2024-06-23 | None | None
CUST0181 | ORD00864 | 2025-12-13 | 2026-07-30 | 229
CUST0181 | ORD00623 | 2026-07-30 | None | None
CUST0182 | ORD00504 | 2024-01-14 | 2024-07-23 | 191
CUST0182 | ORD01162 | 2024-07-23 | 2025-02-13 | 205
CUST0182 | ORD00943 | 2025-02-13 | 2025-04-03 | 49
CUST0182 | ORD01175 | 2025-04-03 | None | None
CUST0184 | ORD01156 | 2024-01-17 | 2024-08-21 | 217
CUST0184 | ORD01139 | 2024-08-21 | 2025-11-02 | 438
CUST0184 | ORD00586 | 2025-11-02 | None | None
CUST0185 | ORD00092 | 2024-12-27 | 2025-03-14 | 77
CUST0185 | ORD00782 | 2025-03-14 | 2025-04-09 | 26
CUST0185 | ORD00889 | 2025-04-09 | None | None
CUST0188 | ORD00280 | 2024-05-26 | 2024-10-25 | 152
CUST0188 | ORD00646 | 2024-10-25 | None | None
CUST0189 | ORD00769 | 2024-01-06 | 2024-11-14 | 313
CUST0189 | ORD00252 | 2024-11-14 | None | None
CUST0190 | ORD00756 | 2025-01-26 | 2025-11-13 | 291
CUST0190 | ORD00298 | 2025-11-13 | None | None
CUST0191 | ORD00045 | 2024-11-04 | 2025-10-21 | 351
CUST0191 | ORD00145 | 2025-10-21 | 2026-01-08 | 79
CUST0191 | ORD01181 | 2026-01-08 | None | None
CUST0192 | ORD00576 | 2024-11-05 | None | None
CUST0193 | ORD00656 | 2024-01-05 | 2024-04-17 | 103
CUST0193 | ORD00783 | 2024-04-17 | 2024-06-14 | 58
CUST0193 | ORD00058 | 2024-06-14 | 2024-11-05 | 144
CUST0193 | ORD01140 | 2024-11-05 | 2026-05-12 | 553
CUST0193 | ORD00140 | 2026-05-12 | None | None
CUST0194 | ORD00935 | 2025-09-17 | None | None
CUST0195 | ORD00604 | 2024-11-17 | None | None
CUST0196 | ORD00760 | 2024-10-26 | None | None
CUST0197 | ORD00602 | 2024-04-08 | 2025-03-13 | 339
CUST0197 | ORD00296 | 2025-03-13 | None | None
CUST0199 | ORD01118 | 2026-07-29 | None | None
CUST0200 | ORD00168 | 2026-03-18 | None | None
CUST0201 | ORD00684 | 2024-01-15 | 2024-02-03 | 19
CUST0201 | ORD00543 | 2024-02-03 | 2025-01-27 | 359
CUST0201 | ORD01000 | 2025-01-27 | None | None
CUST0202 | ORD00562 | 2025-05-26 | 2025-11-02 | 160
CUST0202 | ORD00962 | 2025-11-02 | None | None
CUST0204 | ORD00855 | 2024-04-30 | 2024-05-17 | 17
CUST0204 | ORD01095 | 2024-05-17 | 2025-06-10 | 389
CUST0204 | ORD00306 | 2025-06-10 | None | None
CUST0205 | ORD00601 | 2024-05-21 | 2024-05-21 | 0
CUST0205 | ORD00601 | 2024-05-21 | 2024-05-21 | 0
CUST0205 | ORD00751 | 2024-05-21 | 2024-08-30 | 101
CUST0205 | ORD00429 | 2024-08-30 | 2025-09-15 | 381
CUST0205 | ORD00845 | 2025-09-15 | None | None
CUST0206 | ORD00978 | 2024-06-27 | None | None
CUST0207 | ORD00003 | 2024-06-15 | 2025-02-26 | 256
CUST0207 | ORD00624 | 2025-02-26 | 2025-11-13 | 260
CUST0207 | ORD00440 | 2025-11-13 | None | None
CUST0208 | ORD01144 | 2024-04-30 | 2024-08-02 | 94
CUST0208 | ORD00053 | 2024-08-02 | 2024-11-13 | 103
CUST0208 | ORD00063 | 2024-11-13 | 2025-10-24 | 345
CUST0208 | ORD00197 | 2025-10-24 | None | None
CUST0209 | ORD00389 | 2025-03-17 | 2025-11-09 | 237
CUST0209 | ORD01193 | 2025-11-09 | None | None
CUST0210 | ORD00243 | 2026-03-19 | None | None
CUST0211 | ORD00618 | 2026-04-17 | None | None
CUST0212 | ORD00580 | 2024-07-20 | 2024-08-10 | 21
CUST0212 | ORD00204 | 2024-08-10 | 2026-04-22 | 620
CUST0212 | ORD00115 | 2026-04-22 | 2026-05-07 | 15
CUST0212 | ORD01084 | 2026-05-07 | None | None
CUST0213 | ORD00696 | 2024-07-01 | None | None
CUST0214 | ORD00398 | 2024-09-10 | 2026-07-06 | 664
CUST0214 | ORD00926 | 2026-07-06 | None | None
CUST0215 | ORD00237 | 2024-12-16 | None | None
CUST0216 | ORD01180 | 2025-02-05 | 2025-04-18 | 72
CUST0216 | ORD00545 | 2025-04-18 | 2025-11-04 | 200
CUST0216 | ORD01178 | 2025-11-04 | None | None
CUST0217 | ORD00039 | 2024-11-12 | 2024-12-12 | 30
CUST0217 | ORD00869 | 2024-12-12 | 2026-03-23 | 466
CUST0217 | ORD00191 | 2026-03-23 | None | None
CUST0219 | ORD00605 | 2024-06-13 | None | None
CUST0220 | ORD01152 | 2024-09-15 | 2025-08-05 | 324
CUST0220 | ORD00015 | 2025-08-05 | None | None
CUST0221 | ORD00469 | 2024-10-11 | 2026-05-08 | 574
CUST0221 | ORD01112 | 2026-05-08 | None | None
CUST0224 | ORD00349 | 2024-08-12 | None | None
CUST0225 | ORD00804 | 2024-05-15 | 2025-02-11 | 272
CUST0225 | ORD00542 | 2025-02-11 | 2025-07-18 | 157
CUST0225 | ORD00928 | 2025-07-18 | None | None
CUST0226 | ORD00771 | 2025-04-05 | 2025-11-20 | 229
CUST0226 | ORD01026 | 2025-11-20 | None | None
CUST0227 | ORD00505 | 2024-01-31 | 2024-10-19 | 262
CUST0227 | ORD00284 | 2024-10-19 | None | None
CUST0228 | ORD00673 | 2024-06-14 | 2024-11-29 | 168
CUST0228 | ORD00018 | 2024-11-29 | 2025-03-07 | 98
CUST0228 | ORD00260 | 2025-03-07 | 2025-08-15 | 161
CUST0228 | ORD00619 | 2025-08-15 | None | None
CUST0230 | ORD00791 | 2024-02-07 | 2024-03-13 | 35
CUST0230 | ORD00515 | 2024-03-13 | 2026-01-25 | 683
CUST0230 | ORD00433 | 2026-01-25 | 2026-05-28 | 123
CUST0230 | ORD01059 | 2026-05-28 | None | None
CUST0231 | ORD00678 | 2024-03-22 | None | None
CUST0232 | ORD00792 | 2025-08-20 | 2025-09-20 | 31
CUST0232 | ORD00938 | 2025-09-20 | 2025-10-20 | 30
CUST0232 | ORD00517 | 2025-10-20 | None | None
CUST0234 | ORD01017 | 2024-02-03 | 2024-06-01 | 119
CUST0234 | ORD00561 | 2024-06-01 | 2024-08-02 | 62
CUST0234 | ORD00443 | 2024-08-02 | 2026-03-23 | 598
CUST0234 | ORD00511 | 2026-03-23 | None | None
CUST0235 | ORD00367 | 2024-05-18 | None | None
CUST0237 | ORD00752 | 2024-12-10 | None | None
CUST0238 | ORD00780 | 2025-11-05 | None | None
CUST0239 | ORD00905 | 2026-05-22 | None | None
CUST0240 | ORD00658 | 2026-01-22 | None | None
CUST0243 | ORD00745 | 2024-03-21 | 2024-04-23 | 33
CUST0243 | ORD00521 | 2024-04-23 | 2024-06-12 | 50
CUST0243 | ORD00996 | 2024-06-12 | 2025-11-18 | 524
CUST0243 | ORD00355 | 2025-11-18 | None | None
CUST0244 | ORD00105 | 2025-07-31 | None | None
CUST0245 | ORD00340 | 2024-06-25 | 2026-04-18 | 662
CUST0245 | ORD00236 | 2026-04-18 | None | None
CUST0246 | ORD00486 | 2026-07-16 | None | None
CUST0247 | ORD00226 | 2024-05-09 | None | None
CUST0248 | ORD00875 | 2026-05-13 | None | None
CUST0249 | ORD00530 | 2024-08-01 | 2024-08-17 | 16
CUST0249 | ORD00037 | 2024-08-17 | 2024-11-15 | 90
CUST0249 | ORD00924 | 2024-11-15 | None | None
CUST0250 | ORD01186 | 2025-01-27 | 2025-05-25 | 118
CUST0250 | ORD01062 | 2025-05-25 | 2026-05-01 | 341
CUST0250 | ORD00127 | 2026-05-01 | None | None
CUST0251 | ORD01066 | 2025-09-25 | 2026-03-29 | 185
CUST0251 | ORD01027 | 2026-03-29 | None | None
CUST0252 | ORD00883 | 2025-08-10 | 2026-03-16 | 218
CUST0252 | ORD00067 | 2026-03-16 | None | None
CUST0253 | ORD01172 | 2025-04-23 | 2025-05-11 | 18
CUST0253 | ORD00754 | 2025-05-11 | None | None
CUST0254 | ORD00979 | 2024-11-13 | 2025-10-28 | 349
CUST0254 | ORD00748 | 2025-10-28 | None | None
CUST0255 | ORD00655 | 2025-07-26 | 2026-06-04 | 313
CUST0255 | ORD00010 | 2026-06-04 | None | None
CUST0256 | ORD00719 | 2025-10-11 | 2026-04-17 | 188
CUST0256 | ORD00730 | 2026-04-17 | None | None
CUST0257 | ORD00494 | 2025-08-13 | None | None
CUST0259 | ORD00639 | 2025-04-14 | None | None
CUST0260 | ORD01159 | 2025-03-01 | None | None
CUST0261 | ORD00350 | 2026-07-04 | None | None
CUST0262 | ORD00356 | 2025-04-12 | 2025-06-25 | 74
CUST0262 | ORD00633 | 2025-06-25 | None | None
CUST0263 | ORD00021 | 2025-04-11 | None | None
CUST0265 | ORD00122 | 2025-07-18 | 2026-06-07 | 324
CUST0265 | ORD00815 | 2026-06-07 | None | None
CUST0266 | ORD00717 | 2024-01-15 | 2025-02-03 | 385
CUST0266 | ORD01050 | 2025-02-03 | 2026-02-27 | 389
CUST0266 | ORD00455 | 2026-02-27 | 2026-07-30 | 153
CUST0266 | ORD01083 | 2026-07-30 | None | None
CUST0267 | ORD01106 | 2024-03-25 | None | None
CUST0268 | ORD00431 | 2025-07-08 | 2026-04-22 | 288
CUST0268 | ORD00314 | 2026-04-22 | None | None
CUST0270 | ORD01011 | 2024-02-16 | 2026-05-25 | 829
CUST0270 | ORD01145 | 2026-05-25 | None | None
CUST0271 | ORD00162 | 2024-06-29 | 2025-04-22 | 297
CUST0271 | ORD00872 | 2025-04-22 | None | None
CUST0272 | ORD00932 | 2024-07-02 | 2025-12-31 | 547
CUST0272 | ORD01094 | 2025-12-31 | None | None
CUST0273 | ORD00181 | 2024-08-23 | 2026-01-24 | 519
CUST0273 | ORD00651 | 2026-01-24 | None | None
CUST0274 | ORD00339 | 2025-03-21 | None | None
CUST0276 | ORD00738 | 2024-06-17 | 2024-11-21 | 157
CUST0276 | ORD00641 | 2024-11-21 | 2025-09-30 | 313
CUST0276 | ORD00146 | 2025-09-30 | 2026-07-12 | 285
CUST0276 | ORD00394 | 2026-07-12 | None | None
CUST0277 | ORD00773 | 2024-03-21 | 2024-05-11 | 51
CUST0277 | ORD01116 | 2024-05-11 | 2026-03-17 | 675
CUST0277 | ORD00949 | 2026-03-17 | None | None
CUST0278 | ORD01135 | 2026-03-22 | None | None
CUST0279 | ORD00816 | 2024-05-22 | None | None
CUST0281 | ORD00358 | 2024-05-04 | 2025-09-21 | 505
CUST0281 | ORD00850 | 2025-09-21 | None | None
CUST0282 | ORD00088 | 2025-05-26 | None | None
CUST0283 | ORD01047 | 2025-02-07 | None | None
CUST0284 | ORD00238 | 2024-03-25 | 2026-04-06 | 742
CUST0284 | ORD00113 | 2026-04-06 | None | None
CUST0285 | ORD00156 | 2025-01-26 | 2026-06-12 | 502
CUST0285 | ORD01081 | 2026-06-12 | None | None
CUST0286 | ORD00222 | 2024-01-23 | 2024-06-29 | 158
CUST0286 | ORD01089 | 2024-06-29 | None | None
CUST0287 | ORD00550 | 2024-07-15 | 2024-12-16 | 154
CUST0287 | ORD00049 | 2024-12-16 | None | None
CUST0288 | ORD01041 | 2025-03-02 | None | None
CUST0289 | ORD00138 | 2024-02-18 | None | None
CUST0290 | ORD01023 | 2024-03-08 | 2024-10-21 | 227
CUST0290 | ORD00372 | 2024-10-21 | 2024-10-30 | 9
CUST0290 | ORD00681 | 2024-10-30 | None | None
CUST0291 | ORD00203 | 2025-10-08 | 2026-06-10 | 245
CUST0291 | ORD00116 | 2026-06-10 | None | None
CUST0292 | ORD00910 | 2024-01-28 | 2024-03-03 | 35
CUST0292 | ORD00740 | 2024-03-03 | 2024-07-22 | 141
CUST0292 | ORD00911 | 2024-07-22 | None | None
CUST0293 | ORD00069 | 2025-12-17 | 2026-05-10 | 144
CUST0293 | ORD00723 | 2026-05-10 | None | None
CUST0294 | ORD01067 | 2025-06-14 | None | None
CUST0295 | ORD00273 | 2025-10-10 | 2025-10-25 | 15
CUST0295 | ORD00090 | 2025-10-25 | None | None
CUST0296 | ORD00265 | 2024-09-11 | None | None
CUST0297 | ORD00493 | 2024-09-17 | 2024-11-11 | 55
CUST0297 | ORD00186 | 2024-11-11 | 2026-05-10 | 545
CUST0297 | ORD00270 | 2026-05-10 | 2026-05-17 | 7
CUST0297 | ORD00957 | 2026-05-17 | None | None
CUST0298 | ORD00842 | 2025-08-06 | None | None
CUST0299 | ORD00577 | 2026-03-25 | None | None
CUST0300 | ORD01099 | 2026-01-23 | None | None
CUST0301 | ORD00731 | 2025-02-15 | 2025-08-29 | 195
CUST0301 | ORD00427 | 2025-08-29 | 2026-04-09 | 223
CUST0301 | ORD00701 | 2026-04-09 | None | None
CUST0302 | ORD00958 | 2024-01-25 | 2024-02-18 | 24
CUST0302 | ORD01055 | 2024-02-18 | None | None
CUST0303 | ORD00256 | 2026-01-06 | None | None
CUST0304 | ORD00674 | 2024-12-06 | None | None
CUST0305 | ORD00585 | 2025-08-30 | None | None
CUST0306 | ORD00344 | 2024-04-08 | None | None
CUST0307 | ORD00679 | 2024-09-04 | 2025-08-29 | 359
CUST0307 | ORD00187 | 2025-08-29 | 2025-12-31 | 124
CUST0307 | ORD00812 | 2025-12-31 | None | None
CUST0308 | ORD01187 | 2024-03-03 | 2025-01-21 | 324
CUST0308 | ORD00405 | 2025-01-21 | 2026-07-13 | 538
CUST0308 | ORD00627 | 2026-07-13 | None | None
CUST0309 | ORD01114 | 2024-02-07 | 2024-05-10 | 93
CUST0309 | ORD00451 | 2024-05-10 | 2025-02-25 | 291
CUST0309 | ORD00281 | 2025-02-25 | 2025-06-24 | 119
CUST0309 | ORD00206 | 2025-06-24 | None | None
CUST0311 | ORD00317 | 2024-09-11 | 2024-12-09 | 89
CUST0311 | ORD00506 | 2024-12-09 | 2025-09-03 | 268
CUST0311 | ORD00991 | 2025-09-03 | 2025-11-19 | 77
CUST0311 | ORD00057 | 2025-11-19 | None | None
CUST0312 | ORD00454 | 2025-10-18 | 2025-11-06 | 19
CUST0312 | ORD00135 | 2025-11-06 | 2026-02-06 | 92
CUST0312 | ORD00271 | 2026-02-06 | None | None
CUST0313 | ORD00941 | 2025-01-05 | 2026-03-11 | 430
CUST0313 | ORD00732 | 2026-03-11 | None | None
CUST0314 | ORD01184 | 2024-09-09 | 2024-09-23 | 14
CUST0314 | ORD00248 | 2024-09-23 | 2025-07-24 | 304
CUST0314 | ORD01143 | 2025-07-24 | None | None
CUST0316 | ORD00104 | 2025-05-03 | None | None
CUST0317 | ORD01191 | 2024-08-07 | 2024-10-18 | 72
CUST0317 | ORD00822 | 2024-10-18 | 2026-07-26 | 646
CUST0317 | ORD00532 | 2026-07-26 | None | None
CUST0318 | ORD00121 | 2025-12-23 | None | None
CUST0319 | ORD00518 | 2024-04-07 | None | None
CUST0320 | ORD00302 | 2025-11-20 | 2025-12-06 | 16
CUST0320 | ORD00927 | 2025-12-06 | None | None
CUST0321 | ORD01130 | 2025-01-01 | 2025-05-26 | 145
CUST0321 | ORD00348 | 2025-05-26 | 2026-02-06 | 256
CUST0321 | ORD00914 | 2026-02-06 | None | None
CUST0322 | ORD00448 | 2025-06-18 | None | None
CUST0323 | ORD01063 | 2024-06-28 | 2025-08-07 | 405
CUST0323 | ORD00316 | 2025-08-07 | None | None
CUST0324 | ORD00165 | 2026-04-03 | None | None
CUST0325 | ORD00856 | 2024-01-23 | 2024-06-25 | 154
CUST0325 | ORD00857 | 2024-06-25 | 2026-04-03 | 647
CUST0325 | ORD00381 | 2026-04-03 | None | None
CUST0326 | ORD00877 | 2026-03-14 | None | None
CUST0327 | ORD00904 | 2024-01-17 | 2024-06-25 | 160
CUST0327 | ORD01102 | 2024-06-25 | 2024-10-04 | 101
CUST0327 | ORD01080 | 2024-10-04 | None | None
CUST0328 | ORD00672 | 2025-07-21 | None | None
CUST0329 | ORD00999 | 2024-06-16 | 2025-06-19 | 368
CUST0329 | ORD00034 | 2025-06-19 | None | None
CUST0330 | ORD00755 | 2024-11-25 | 2025-06-14 | 201
CUST0330 | ORD00499 | 2025-06-14 | None | None
CUST0331 | ORD01105 | 2025-02-10 | 2026-06-08 | 483
CUST0331 | ORD00327 | 2026-06-08 | 2026-06-17 | 9
CUST0331 | ORD00965 | 2026-06-17 | None | None
CUST0332 | ORD00175 | 2025-02-03 | 2025-02-04 | 1
CUST0332 | ORD00485 | 2025-02-04 | None | None
CUST0333 | ORD00123 | 2025-12-05 | 2026-01-19 | 45
CUST0333 | ORD00022 | 2026-01-19 | None | None
CUST0334 | ORD00473 | 2024-05-18 | 2025-09-29 | 499
CUST0334 | ORD00590 | 2025-09-29 | None | None
CUST0335 | ORD00312 | 2024-08-25 | 2024-08-31 | 6
CUST0335 | ORD01090 | 2024-08-31 | 2025-03-15 | 196
CUST0335 | ORD01197 | 2025-03-15 | 2025-08-18 | 156
CUST0335 | ORD00664 | 2025-08-18 | 2026-02-19 | 185
CUST0335 | ORD00027 | 2026-02-19 | None | None
CUST0336 | ORD00365 | 2025-03-13 | None | None
CUST0337 | ORD00392 | 2024-02-10 | 2024-07-27 | 168
CUST0337 | ORD00616 | 2024-07-27 | None | None
CUST0339 | ORD00572 | 2026-06-01 | None | None
CUST0340 | ORD00975 | 2024-04-04 | 2025-08-06 | 489
CUST0340 | ORD00539 | 2025-08-06 | 2025-10-16 | 71
CUST0340 | ORD00152 | 2025-10-16 | 2026-06-17 | 244
CUST0340 | ORD00536 | 2026-06-17 | None | None
CUST0341 | ORD00176 | 2024-04-03 | 2024-12-13 | 254
CUST0341 | ORD00666 | 2024-12-13 | 2025-10-18 | 309
CUST0341 | ORD00359 | 2025-10-18 | 2026-04-04 | 168
CUST0341 | ORD00231 | 2026-04-04 | None | None
CUST0342 | ORD00794 | 2024-07-02 | 2024-07-31 | 29
CUST0342 | ORD00629 | 2024-07-31 | 2025-12-26 | 513
CUST0342 | ORD00111 | 2025-12-26 | None | None
CUST0344 | ORD00233 | 2024-03-26 | None | None
CUST0345 | ORD00029 | 2024-05-08 | 2025-02-28 | 296
CUST0345 | ORD00331 | 2025-02-28 | None | None
CUST0346 | ORD01128 | 2024-08-21 | 2025-08-09 | 353
CUST0346 | ORD00471 | 2025-08-09 | None | None
CUST0348 | ORD00527 | 2024-02-10 | 2026-07-24 | 895
CUST0348 | ORD00426 | 2026-07-24 | None | None
CUST0349 | ORD00108 | 2026-01-21 | None | None
CUST0350 | ORD00535 | 2024-10-21 | 2025-11-26 | 401
CUST0350 | ORD00831 | 2025-11-26 | None | None
CUST0351 | ORD00648 | 2024-02-16 | 2025-02-10 | 360
CUST0351 | ORD00498 | 2025-02-10 | None | None
CUST0352 | ORD00761 | 2025-04-13 | 2025-05-04 | 21
CUST0352 | ORD00652 | 2025-05-04 | 2025-08-08 | 96
CUST0352 | ORD00667 | 2025-08-08 | None | None
CUST0354 | ORD01142 | 2024-01-22 | None | None
CUST0355 | ORD00564 | 2025-09-19 | 2025-10-20 | 31
CUST0355 | ORD01155 | 2025-10-20 | None | None
CUST0356 | ORD00332 | 2024-04-29 | 2025-11-27 | 577
CUST0356 | ORD00424 | 2025-11-27 | None | None
CUST0357 | ORD00294 | 2025-07-01 | None | None
CUST0358 | ORD00953 | 2025-05-29 | None | None
CUST0359 | ORD00035 | 2025-11-17 | None | None
CUST0360 | ORD00947 | 2026-04-27 | None | None
CUST0361 | ORD00282 | 2024-08-11 | 2025-07-01 | 324
CUST0361 | ORD00863 | 2025-07-01 | 2026-05-20 | 323
CUST0361 | ORD01064 | 2026-05-20 | 2026-07-30 | 71
CUST0361 | ORD00702 | 2026-07-30 | None | None
CUST0362 | ORD00948 | 2025-04-12 | None | None
CUST0363 | ORD00091 | 2024-07-20 | 2025-11-05 | 473
CUST0363 | ORD00739 | 2025-11-05 | 2026-07-30 | 267
CUST0363 | ORD00377 | 2026-07-30 | None | None
CUST0364 | ORD00987 | 2024-08-04 | 2025-04-29 | 268
CUST0364 | ORD01151 | 2025-04-29 | None | None
CUST0366 | ORD01005 | 2026-05-17 | None | None
CUST0367 | ORD00882 | 2024-10-16 | None | None
CUST0370 | ORD00459 | 2025-12-06 | None | None
CUST0371 | ORD00635 | 2024-02-13 | 2026-07-03 | 871
CUST0371 | ORD00758 | 2026-07-03 | None | None
CUST0372 | ORD00711 | 2025-06-02 | None | None
CUST0373 | ORD00210 | 2025-03-18 | 2025-07-02 | 106
CUST0373 | ORD00836 | 2025-07-02 | None | None
CUST0374 | ORD00893 | 2024-06-27 | 2025-12-19 | 540
CUST0374 | ORD00337 | 2025-12-19 | None | None
CUST0377 | ORD00352 | 2025-04-23 | 2025-06-30 | 68
CUST0377 | ORD01020 | 2025-06-30 | None | None
CUST0378 | ORD00607 | 2024-03-09 | None | None
CUST0379 | ORD00158 | 2024-09-29 | 2026-05-09 | 587
CUST0379 | ORD00200 | 2026-05-09 | None | None
CUST0380 | ORD00379 | 2024-07-24 | 2025-12-22 | 516
CUST0380 | ORD00230 | 2025-12-22 | None | None
CUST0381 | ORD01137 | 2026-03-17 | None | None
CUST0382 | ORD00263 | 2024-01-19 | None | None
